Arquivo,Almoxarifado_Origem_Arquivo,Grupo,Data,Id_Produto,Descricao,Sistema,Contagem,Divergencia_Qtd,Valor,Obs,Prejuizo,Hipotese_Sugerida
Movimentados - Processo 21.07.xlsm,Processo,Produto em Processo,2026-07-20 00:00:00,0050305010,PP LÍNGUA DE ONÇA 5G PRALINÉ,1616,1616,0,0,Em apontamento,,Aguardando apontamento de produção
Movimentados - Processo 21.07.xlsm,Processo,Produto em Processo,2026-07-20 00:00:00,0050303003,Nibs de Cacau - Sakaguchi(PA),7.4,7.4,0.0,0,Em produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 21.07.xlsm,Processo,Produto em Processo,2026-07-20 00:00:00,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,86.9974,86.9974,0.0,0,Em produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 22.06.xlsm,Processo,Embalagem,2026-06-19 00:00:00,0190213133,Berço interno caixa 14 bombons,33,26,-7,7.5600000000000005,Baixa Por Avaria,Sim,Avaria / Perda por avaria
Movimentados - Processo 22.06.xlsm,Processo,Embalagem,2026-06-19 00:00:00,01902131561,Candy Pad branco caixa 30,9,6,-3,16.71,Baixa Por Avaria,Sim,Avaria / Perda por avaria
Movimentados - Processo 22.06.xlsm,Processo,Materia Prima,2026-06-19 00:00:00,0140106804,Açúcar invertido,1.7003,1.7003,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 22.06.xlsm,Processo,Materia Prima,2026-06-19 00:00:00,9990111003,Creme de Leite UHT 25%,4.9383,4.9383,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 22.06.xlsm,Processo,Materia Prima,2026-06-19 00:00:00,9990111008,Xarope de glucose,7.7148,7.7148,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 22.06.xlsm,Processo,Materia Prima,2026-06-19 00:00:00,9990107001,MANTEIGA DE CACAU desodorizada,47.6854,47.6854,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 22.06.xlsm,Processo,Materia Prima,2026-06-19 00:00:00,9990111021,DEXTROSE,0.9622,0.9622,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 22.06.xlsm,Processo,Materia Prima,2026-06-19 00:00:00,9990111023,Sorbitol em Pó,0,0.15,0.15,-9.102,Saldo Ajustado,Não,Ajuste de sistema pendente
Movimentados - Processo 22.06.xlsm,Processo,Materia Prima,2026-06-19 00:00:00,9990111006,Manteiga de Leite,1.0132,1.0132,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 22.06.xlsm,Processo,Materia Prima,2026-06-19 00:00:00,9990111058,Tapereba Liofilizado,0.1107,0.1107,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 22.06.xlsm,Processo,Materia Prima,2026-06-19 00:00:00,9990111059,Cupuaçu Liofilizado,0.1799,0.1799,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 22.06.xlsm,Processo,Materia Prima,2026-06-19 00:00:00,9990111053,MALTODEXTRINA DE10 1910,1.8523,1.8523,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 22.06.xlsm,Processo,Materia Prima,2026-06-19 00:00:00,9990111056,Castanha do Pará,1.4431,1.4431,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 22.06.xlsm,Processo,Produto em Processo,2026-06-19 00:00:00,0020305008,Massa de Chocolate - Mocajuba Intenso,18.2235,18.2235,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 22.06.xlsm,Processo,Produto em Processo,2026-06-19 00:00:00,0260303001,Nibs de Cacau Moju,4.19,4.19,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 22.06.xlsm,Processo,Produto em Processo,2026-06-19 00:00:00,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,92.4589,92.4589,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 22.07.xlsm,Processo,Embalagem,2026-07-21 00:00:00,0190213133,Berço interno caixa 14 bombons,105,144,39,-42.120000000000005,Transf.Pendente,Não,Transferência pendente
Movimentados - Processo 22.07.xlsm,Processo,Embalagem,2026-07-21 00:00:00,0190213116,Fundo Caixa 14 bombons,55,54,-1,5.9,Solicitado baixa de 1 un por avaria,Sim,Avaria / Perda por avaria
Movimentados - Processo 22.07.xlsm,Processo,Embalagem,2026-07-21 00:00:00,0190213104,Folha papel barrado Mágio,1451,1365,-86,14.190000000000001,Solicitado baixa de 86 un por consumo interno,Sim,Baixa por consumo (processo semanal)
Movimentados - Processo 22.07.xlsm,Processo,Embalagem,2026-07-21 00:00:00,0190213165,Caixa ES Ao Leite com Praliné e Maracujá,378,377,-1,0.5945,Solicitado baixa de 1 un por avaria,Sim,Avaria / Perda por avaria
Movimentados - Processo 22.07.xlsm,Processo,Embalagem,2026-07-21 00:00:00,0190213057,Embalagem – mod. Envelope p/ barra,706,697,-9,17.28,Solicitado baixa de 9 un por avaria,Sim,Avaria / Perda por avaria
Movimentados - Processo 22.07.xlsm,Processo,Embalagem,2026-07-21 00:00:00,0190213056,Envelope plastico transparente,1342,1285,-57,8.322,57 unidades Pendentes de baixa,Sim,Outros / não categorizado
Movimentados - Processo 22.07.xlsm,Processo,Produto Acabado,2026-07-21 00:00:00,05004139,Língua de Onça Leite Flowpack 11g,1078,0,-1078,1095.0324,Pendente transferencia - no radar do estoque,Não,Transferência pendente
Movimentados - Processo 23.06.xlsm,Processo,,2026-06-22 00:00:00,09908660521,Forma de Panetone,50,0,-50,77.9,Consumo de inovações,Não,Outros / não categorizado
Movimentados - Processo 23.06.xlsm,Processo,Embalagem,2026-06-22 00:00:00,019021424,CARTÃO QR,779,779,0,0,Em apontamento,,Aguardando apontamento de produção
Movimentados - Processo 23.06.xlsm,Processo,Embalagem,2026-06-22 00:00:00,0190213166,Caixa ES Ao Leite Praliné de Pistache,328,328,0,0,Em apontamento,,Aguardando apontamento de produção
Movimentados - Processo 23.06.xlsm,Processo,Embalagem,2026-06-22 00:00:00,0190213132,Envelope SSAL,4,0,-4,60,Verificar saldo em aberto,Não,Outros / não categorizado
Movimentados - Processo 23.06.xlsm,Processo,Embalagem,2026-06-22 00:00:00,9990712068,"ADESIVO SSAL - 1,1X4,5CM",16,16,0,0,Desceu a etiqueta errada,,Outros / não categorizado
Movimentados - Processo 23.06.xlsm,Processo,Embalagem,2026-06-22 00:00:00,9990712064,"ADESIVO SSAL- 3,5X5,5CM",16,16,0,0,Desceu a etiqueta errada,,Outros / não categorizado
Movimentados - Processo 23.06.xlsm,Processo,Embalagem,2026-06-22 00:00:00,0190213056,Envelope plastico transparente,402,402,0,0,Em apontamento,,Aguardando apontamento de produção
Movimentados - Processo 23.06.xlsm,Processo,Materia Prima,2026-06-22 00:00:00,9990111008,Xarope de glucose,7.3734,7.3734,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 23.06.xlsm,Processo,Materia Prima,2026-06-22 00:00:00,9990111004,Baunilha em Fava,0.2069,0.2069,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 23.06.xlsm,Processo,Materia Prima,2026-06-22 00:00:00,9990111009,Gelatina incolor,1.7407,1.7407,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 23.06.xlsm,Processo,Materia Prima,2026-06-22 00:00:00,9990111006,Manteiga de Leite,0.9961,0.9961,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 23.06.xlsm,Processo,Materia Prima,2026-06-22 00:00:00,9990111058,Tapereba Liofilizado,0.1907,0.1907,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 23.06.xlsm,Processo,Materia Prima,2026-06-22 00:00:00,9990111003,Creme de Leite UHT 25%,8.9383,8.9383,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 23.06.xlsm,Processo,Materia Prima,2026-06-22 00:00:00,0140106805,Açúcar refinado,51.6708,51.6708,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 23.06.xlsm,Processo,Materia Prima,2026-06-22 00:00:00,9990111055,Polpa Caja/Tapereba,1,1,0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 23.06.xlsm,Processo,Materia Prima,2026-06-22 00:00:00,9990111007,Clara em Pó,0.3464,0.3464,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 23.06.xlsm,Processo,Materia Prima,2026-06-22 00:00:00,9990111021,DEXTROSE,0.9336,0.9336,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 23.06.xlsm,Processo,Materia Prima,2026-06-22 00:00:00,9990107001,MANTEIGA DE CACAU desodorizada,47.6835,47.6835,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 23.06.xlsm,Processo,Materia Prima,2026-06-22 00:00:00,9990111013,Polpa Cupuaçu,3.8,3.8,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 23.06.xlsm,Processo,Materia Prima,2026-06-22 00:00:00,9990111015,Polpa Maracujá,1,1,0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 23.06.xlsm,Processo,Produto Acabado,2026-06-22 00:00:00,05104122,Teste Industrial,24,0,-24,0,Transf.Pendente,Não,Transferência pendente
Movimentados - Processo 23.06.xlsm,Processo,Produto Acabado,2026-06-22 00:00:00,05004056,Barra ES Leite Praliné de Pistache 80g,80,80,0,0,Em apontamento,,Aguardando apontamento de produção
Movimentados - Processo 23.06.xlsm,Processo,Produto em Processo,2026-06-22 00:00:00,0020305008,Massa de Chocolate - Mocajuba Intenso,17.6735,17.6735,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 23.06.xlsm,Processo,Produto em Processo,2026-06-22 00:00:00,0260303001,Nibs de Cacau Moju,4.55,4.55,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 23.06.xlsm,Processo,Produto em Processo,2026-06-22 00:00:00,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,89.2504,89.2504,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 23.06.xlsm,Processo,Produto em Processo,2026-06-22 00:00:00,0050321011,Barras com recheios - 80g   Pistache,79,79,0,0,Em apontamento,,Aguardando apontamento de produção
Movimentados - Processo 23.06.xlsm,Processo,Produto em Processo,2026-06-22 00:00:00,9990311030,Praliné de Avelã colagem,34.5814,34.5814,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 24.06.xlsm,Processo,Embalagem,2026-06-23 00:00:00,0190213093,Flowpack LO Intenso c/ Praliné,2445,2021,-424,281.83279999999996,OP pós Envio do relatório - OK,Não,Outros / não categorizado
Movimentados - Processo 24.06.xlsm,Processo,Embalagem,2026-06-23 00:00:00,0190213141,Foto A4 Paisagem Pico,1,0,-1,0,Falta Injustificada,Sim,"Falta injustificada (não-estoque, revisar)"
Movimentados - Processo 24.06.xlsm,Processo,Embalagem,2026-06-23 00:00:00,0190213060,Berço termoformado LO,627,627,0,0,Em apontamento,,Aguardando apontamento de produção
Movimentados - Processo 24.06.xlsm,Processo,Embalagem,2026-06-23 00:00:00,0190213132,Envelope SSAL,1,0,-1,15,Falta Injustificada,Sim,"Falta injustificada (não-estoque, revisar)"
Movimentados - Processo 24.06.xlsm,Processo,Embalagem,2026-06-23 00:00:00,019021424,CARTÃO QR,615,615,0,0,Em apontamento,,Aguardando apontamento de produção
Movimentados - Processo 24.06.xlsm,Processo,Embalagem,2026-06-23 00:00:00,9990712068,"ADESIVO SSAL - 1,1X4,5CM",0,4,4,-1.3616,Transf.Pendente,Não,Transferência pendente
Movimentados - Processo 24.06.xlsm,Processo,Embalagem,2026-06-23 00:00:00,0190213051,Caixa Base  LO 80g,636,636,0,0,Em apontamento,,Aguardando apontamento de produção
Movimentados - Processo 24.06.xlsm,Processo,Embalagem,2026-06-23 00:00:00,9990712064,"ADESIVO SSAL- 3,5X5,5CM",8,11,3,-2.2617000000000003,Transf.Pendente,Não,Transferência pendente
Movimentados - Processo 24.06.xlsm,Processo,Embalagem,2026-06-23 00:00:00,9990712045,Etiqueta Lacre 2 - Adesivo transparente,1151,1151,0,0,Em apontamento,,Aguardando apontamento de produção
Movimentados - Processo 24.06.xlsm,Processo,Embalagem,2026-06-23 00:00:00,0190213053,Luva LO 80GR Intenso com Praliné,508,508,0,0,Em apontamento,,Aguardando apontamento de produção
Movimentados - Processo 24.06.xlsm,Processo,Materia Prima,2026-06-23 00:00:00,9990111053,MALTODEXTRINA DE10 1910,1.8506,1.8506,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 24.06.xlsm,Processo,Materia Prima,2026-06-23 00:00:00,9990107001,MANTEIGA DE CACAU desodorizada,47.6774,47.6774,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 24.06.xlsm,Processo,Materia Prima,2026-06-23 00:00:00,9990111023,Sorbitol em Pó,0.1128,0.1128,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 24.06.xlsm,Processo,Materia Prima,2026-06-23 00:00:00,9990111021,DEXTROSE,0.9085,0.9085,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 24.06.xlsm,Processo,Materia Prima,2026-06-23 00:00:00,9990111059,Cupuaçu Liofilizado,0.1459,0.1459,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 24.06.xlsm,Processo,Materia Prima,2026-06-23 00:00:00,9990111003,Creme de Leite UHT 25%,8.8889,8.8889,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 24.06.xlsm,Processo,Materia Prima,2026-06-23 00:00:00,0140106004,Açúcar Demerara,17,17,0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 24.06.xlsm,Processo,Materia Prima,2026-06-23 00:00:00,9990111058,Tapereba Liofilizado,0.176,0.176,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 24.06.xlsm,Processo,Materia Prima,2026-06-23 00:00:00,9990111056,Castanha do Pará,1.4227,1.4227,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 24.06.xlsm,Processo,Materia Prima,2026-06-23 00:00:00,9990111006,Manteiga de Leite,0.9641,0.9641,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 24.06.xlsm,Processo,Materia Prima,2026-06-23 00:00:00,0140106804,Açúcar invertido,1.6894,1.6894,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 24.06.xlsm,Processo,Materia Prima,2026-06-23 00:00:00,9990111008,Xarope de glucose,7.3533,7.3533,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 24.06.xlsm,Processo,Materia Prima,2026-06-23 00:00:00,9990111005,Lecitina de Soja,1.905,1.905,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 24.06.xlsm,Processo,Produto Acabado,2026-06-23 00:00:00,9990111054,Sorbato de Potássio Granulado,0.3801,0.3801,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 24.06.xlsm,Processo,Produto Acabado,2026-06-23 00:00:00,05004138,Língua de Onça Int Praliné Flowpack 11g,0,307,307,-362.0451,OP pós Envio do relatório - OK,Não,Outros / não categorizado
Movimentados - Processo 24.06.xlsm,Processo,Produto Acabado,2026-06-23 00:00:00,05004014,MAGIO Língua de Onça Intso Praliné Cx80g,1,1,0,0,Em apontamento,,Aguardando apontamento de produção
Movimentados - Processo 24.06.xlsm,Processo,Produto em Processo,2026-06-23 00:00:00,0050305020,PP Língua de Onça intenso Praliné 5G,3136,3136,0,0,Em apontamento,,Aguardando apontamento de produção
Movimentados - Processo 24.06.xlsm,Processo,Produto em Processo,2026-06-23 00:00:00,0020305008,Massa de Chocolate - Mocajuba Intenso,5.6575,5.6575,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 24.06.xlsm,Processo,Produto em Processo,2026-06-23 00:00:00,0260303001,Nibs de Cacau Moju,11.5,11.5,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 24.06.xlsm,Processo,Produto em Processo,2026-06-23 00:00:00,0050305021,PP Língua de Onça intenso Praliné 11G,305,305,0,0,Em apontamento,,Aguardando apontamento de produção
Movimentados - Processo 24.06.xlsm,Processo,Produto em Processo,2026-06-23 00:00:00,9990315026,Polpa de Cupuaçu Reduzida,0.2474,0.2474,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 24.06.xlsm,Processo,Produto em Processo,2026-06-23 00:00:00,9990315027,Polpa de Tapereba Reduzida,0.8839,0.8839,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 24.06.xlsm,Processo,Produto em Processo,2026-06-23 00:00:00,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,86.0603,86.0603,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 25.05.xlsm,Processo,Materia Prima,2026-05-25 00:00:00,9990111020,Avelã,10,10,0,0,OK,Não,Sem divergência real (falso positivo)
Movimentados - Processo 25.05.xlsm,Processo,Materia Prima,2026-05-25 00:00:00,9990111058,Tapereba Liofilizado,0.2512,0.2512,0.0,0,OK,Não,Sem divergência real (falso positivo)
Movimentados - Processo 25.05.xlsm,Processo,Materia Prima,2026-05-25 00:00:00,9990111059,Cupuaçu Liofilizado,0.3457,0.3457,0.0,0,OK,Não,Sem divergência real (falso positivo)
Movimentados - Processo 25.05.xlsm,Processo,Materia Prima,2026-05-25 00:00:00,0140106806,Açúcar Mascavo,2,2,0,0,OK,Não,Sem divergência real (falso positivo)
Movimentados - Processo 25.05.xlsm,Processo,Materia Prima,2026-05-25 00:00:00,0140106805,Açúcar refinado,39.4476,39.4476,0.0,0,OK,Não,Sem divergência real (falso positivo)
Movimentados - Processo 25.05.xlsm,Processo,Produto Acabado,2026-05-25 00:00:00,05004102,Lua Cheia Minis Chocolate ao Leite 100g,0,0,0,0,OK,Não,Sem divergência real (falso positivo)
Movimentados - Processo 25.06.xlsm,Processo,,2026-06-24 00:00:00,99901110702,Creme Culinário,2,2,0,0,OP em aberto Teste Industrial,,Produção em andamento (OP não encerrada)
Movimentados - Processo 25.06.xlsm,Processo,,2026-06-24 00:00:00,99901110601,Fermento Biológico Fresco,1,1,0,0,OP em aberto Teste Industrial,,Produção em andamento (OP não encerrada)
Movimentados - Processo 25.06.xlsm,Processo,,2026-06-24 00:00:00,99901110703,Gema de ovo pasteurizada,2,2,0,0,OP em aberto Teste Industrial,,Produção em andamento (OP não encerrada)
Movimentados - Processo 25.06.xlsm,Processo,Embalagem,2026-06-24 00:00:00,0190213060,Berço termoformado LO,431,431,0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 25.06.xlsm,Processo,Embalagem,2026-06-24 00:00:00,0190213051,Caixa Base  LO 80g,440,440,0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 25.06.xlsm,Processo,Embalagem,2026-06-24 00:00:00,9990712045,Etiqueta Lacre 2 - Adesivo transparente,955,955,0,0,Em Produção,,Produção em andamento (OP não encerrada)
Movimentados - Processo 25.06.xlsm,Processo,Materia Prima,2026-06-24 00:00:00,9990107001,MANTEIGA DE CACAU desodorizada,72.6774,72.6774,0.0,0,Em Produção,,Produção em andamento (OP não encerrada)
